date,channel,campaign_name,spend,revenue,impressions,clicks,conversions
2026-06-10,tiktok_ads,TIKTOK_ADS - Promo,489.44,1743.87,68973,831,20
2026-06-10,linkedin_ads,LINKEDIN_ADS - Promo,237.1,595.14,3416,122,7
2026-06-10,email,EMAIL - Promo,645.46,3403.71,32163,453,40
2026-06-11,google_ads,GOOGLE_ADS - Promo,753.99,2756.41,26688,556,32
2026-06-11,meta_ads,META_ADS - Promo,607.57,2597.39,33927,789,30
2026-06-11,tiktok_ads,TIKTOK_ADS - Promo,420.16,1279.21,30264,312,15
2026-06-11,linkedin_ads,LINKEDIN_ADS - Promo,178.67,543.89,18655,205,6
2026-06-11,email,EMAIL - Promo,727.19,1864.03,47918,494,21
2026-06-12,google_ads,GOOGLE_ADS - Promo,302.08,1105.12,11914,161,13
2026-06-12,meta_ads,META_ADS - Promo,624.45,1872.28,56356,772,22
2026-06-12,tiktok_ads,TIKTOK_ADS - Promo,571.94,1028.66,25641,333,12
2026-06-12,linkedin_ads,LINKEDIN_ADS - Promo,538.93,2586.78,46662,606,30
2026-06-12,email,EMAIL - Promo,202.02,937.1,7650,225,11
2026-06-13,google_ads,GOOGLE_ADS - Promo,960.95,2762.56,60334,622,32
2026-06-13,meta_ads,META_ADS - Promo,412.76,2107.61,19272,264,24
2026-06-13,tiktok_ads,TIKTOK_ADS - Promo,656.83,2268.44,62805,795,26
2026-06-13,linkedin_ads,LINKEDIN_ADS - Promo,102.09,435.64,1804,82,5
2026-06-13,email,EMAIL - Promo,965.85,4231.25,28084,826,49
2026-06-14,google_ads,GOOGLE_ADS - Promo,895.96,3085.04,47151,507,36
2026-06-14,meta_ads,META_ADS - Promo,832.22,3814.42,32130,630,44
2026-06-14,tiktok_ads,TIKTOK_ADS - Promo,990.31,3787.17,31640,791,44
2026-06-14,linkedin_ads,LINKEDIN_ADS - Promo,265.81,567.07,10120,253,6
2026-06-14,email,EMAIL - Promo,503.55,2326.44,56347,841,27
